Time (s),EMG Voltage (V)
0.1273,0.993182
0.1274,0.99286
0.1275,0.990605
0.1276,0.989961
0.1277,0.989961
0.1278,0.993504
0.1279,0.994793
0.128,0.994793
0.1281,0.996725
0.1282,0.996081
0.1283,1.001879
0.1284,1.000912
0.1285,1.003489
0.1286,1.005422
0.1287,1.007354
0.1288,1.0051
0.1289,1.0051
0.129,0.999946
0.1291,0.994148
0.1292,0.991894
0.1293,0.978688
0.1294,0.970636
0.1295,0.960973
0.1296,0.956786
0.1297,0.947445
0.1298,0.942613
0.1299,0.931984
0.13,0.926509
0.1301,0.918778
0.1302,0.912337
0.1303,0.906217
0.1304,0.901707
0.1305,0.898164
0.1306,0.893011
0.1307,0.890434
0.1308,0.890434
0.1309,0.893333
0.131,0.89591
0.1311,0.905573
0.1312,0.915557
0.1313,0.931018
0.1314,0.950022
0.1315,0.968703
0.1316,0.996403
0.1317,1.017339
0.1318,1.041174
0.1319,1.063077
0.132,1.087556
0.1321,1.10978
0.1322,1.130716
0.1323,1.151975
0.1324,1.169046
0.1325,1.186117
0.1326,1.200289
0.1327,1.215105
0.1328,1.228633
0.1329,1.23894
0.133,1.252468
0.1331,1.263419
0.1332,1.273082
0.1333,1.283389
0.1334,1.292408
0.1335,1.300138
0.1336,1.307546
0.1337,1.315921
0.1338,1.323651
0.1339,1.327194
0.134,1.332348
0.1341,1.33428
0.1342,1.339434
0.1343,1.338145
0.1344,1.3404
0.1345,1.343621
0.1346,1.342977
0.1347,1.343943
0.1348,1.347486
0.1349,1.349096
0.135,1.34813
0.1351,1.352317
0.1352,1.350063
0.1353,1.35586
0.1354,1.35425
0.1355,1.358115
0.1356,1.359403
0.1357,1.364235
0.1358,1.362947
0.1359,1.367456
0.136,1.3681
0.1361,1.371965
0.1362,1.380662
0.1363,1.382594
0.1364,1.383883
0.1365,1.390002
0.1366,1.393868
0.1367,1.398377
0.1368,1.399987
0.1369,1.406751
0.137,1.407073
0.1371,1.409972
0.1372,1.412549
0.1373,1.412871
0.1374,1.412871
0.1375,1.414804
0.1376,1.414482
0.1377,1.416414
0.1378,1.416736
0.1379,1.418991
0.138,1.417703
0.1381,1.41738
0.1382,1.418347
0.1383,1.419635
0.1384,1.415448
0.1385,1.41577
0.1386,1.414482
0.1387,1.414482
0.1388,1.409328
0.1389,1.411261
0.139,1.407396
0.1391,1.402564
0.1392,1.400954
0.1393,1.400632
0.1394,1.396122
0.1395,1.397733
0.1396,1.397733
0.1397,1.399987
0.1398,1.397089
0.1399,1.40192
0.14,1.399665
0.1401,1.400309
0.1402,1.401276
0.1403,1.407718
0.1404,1.409006
0.1405,1.412227
0.1406,1.411905
