Time (s),EMG Voltage (V)
0.3385,1.450403
0.339,1.454589
0.3395,1.459419
0.34,1.462317
0.3405,1.461673
0.341,1.462639
0.3415,1.458131
0.342,1.460707
0.3425,1.461351
0.343,1.465537
0.3435,1.466181
0.344,1.467148
0.3445,1.46747
0.345,1.46747
0.3455,1.468114
0.346,1.468114
0.3465,1.469402
0.347,1.47069
0.3475,1.472622
0.348,1.474232
0.3485,1.469402
0.349,1.4723
0.3495,1.471012
0.35,1.471012
0.3505,1.467148
0.351,1.466503
0.3515,1.463927
0.352,1.460063
0.3525,1.457809
0.353,1.461673
0.3535,1.455233
0.354,1.453623
0.3545,1.448792
0.355,1.454589
0.3555,1.453623
0.356,1.461673
0.3565,1.461351
0.357,1.461029
0.3575,1.464571
0.358,1.469402
0.3585,1.467148
0.359,1.469402
0.3595,1.465859
0.36,1.46908
0.3605,1.472944
0.361,1.471334
0.3615,1.468114
0.362,1.469402
0.3625,1.471978
0.363,1.474554
0.3635,1.476164
0.364,1.47391
0.3645,1.4723
0.365,1.472622
0.3655,1.475842
0.366,1.473266
0.3665,1.47069
0.367,1.465537
0.3675,1.466503
0.368,1.463605
0.3685,1.456199
0.369,1.459741
0.3695,1.452013
0.37,1.450081
0.3705,1.452979
0.371,1.450403
0.3715,1.44847
0.372,1.450403
0.3725,1.454267
0.373,1.457165
0.3735,1.456843
0.374,1.461029
0.3745,1.461351
0.375,1.461673
0.3755,1.460385
0.376,1.466181
0.3765,1.461673
0.377,1.467148
0.3775,1.465537
0.378,1.466181
0.3785,1.471012
0.379,1.468114
0.3795,1.472622
0.38,1.476486
0.3805,1.48035
0.381,1.477452
0.3815,1.47713
0.382,1.480672
0.3825,1.47874
0.383,1.48035
0.3835,1.478418
0.384,1.474876
0.3845,1.473588
0.385,1.466503
0.3855,1.469402
0.386,1.461995
0.3865,1.463283
0.387,1.459741
0.3875,1.459097
0.388,1.456521
0.3885,1.460707
0.389,1.467148
0.3895,1.466825
0.39,1.471978
0.3905,1.473266
0.391,1.473588
0.3915,1.47391
0.392,1.471978
0.3925,1.476164
0.393,1.47391
0.3935,1.477452
0.394,1.476808
0.3945,1.477452
0.395,1.480028
0.3955,1.478418
0.396,1.478418
0.3965,1.478096
0.397,1.479062
0.3975,1.485181
0.398,1.483892
0.3985,1.481316
0.399,1.48357
0.3995,1.482604
0.4,1.482926
0.4005,1.481638
0.401,1.477774
0.4015,1.476808
0.402,1.47069
0.4025,1.465537
0.403,1.471012
0.4035,1.461351
0.404,1.459741
0.4045,1.456843
0.405,1.459097
0.4055,1.461995
0.406,1.461029
0.4065,1.464571
0.407,1.469402
0.4075,1.469402
0.408,1.461995
0.4085,1.465859
0.409,1.470046
0.4095,1.471334
0.41,1.471334
0.4105,1.474232
0.411,1.469724
0.4115,1.465859
0.412,1.468114
0.4125,1.466825
0.413,1.469402
0.4135,1.462961
0.414,1.46747
0.4145,1.471334
0.415,1.471656
0.4155,1.469724
0.416,1.471334
0.4165,1.468436
0.417,1.469724
0.4175,1.465859
0.418,1.461029
0.4185,1.461029
0.419,1.457165
0.4195,1.454589
0.42,1.453301
0.4205,1.451691
0.421,1.449436
0.4215,1.451369
0.422,1.450725
0.4225,1.453301
0.423,1.459419
0.4235,1.457165
0.424,1.456521
0.4245,1.457809
0.425,1.454267
0.4255,1.458453
0.426,1.459097
0.4265,1.464571
0.427,1.463605
0.4275,1.463283
0.428,1.461029
0.4285,1.460707
0.429,1.464249
0.4295,1.468114
0.43,1.471012
0.4305,1.47391
0.431,1.474554
0.4315,1.475842
0.432,1.474876
0.4325,1.471012
0.433,1.4723
0.4335,1.470046
0.434,1.465859
0.4345,1.465859
0.435,1.461351
0.4355,1.455555
0.436,1.456843
0.4365,1.451047
0.437,1.453945
0.4375,1.451691
0.438,1.448792
0.4385,1.449114
0.439,1.456199
0.4395,1.460707
0.44,1.459097
0.4405,1.462961
0.441,1.463605
0.4415,1.465537
0.442,1.467148
0.4425,1.464249
0.443,1.465859
0.4435,1.469724
0.444,1.471334
0.4445,1.464893
0.445,1.469402
0.4455,1.467148
0.446,1.4723
0.4465,1.477452
0.447,1.474232
0.4475,1.474232
0.448,1.471656
0.4485,1.475198
0.449,1.47552
0.4495,1.47552
0.45,1.473266
0.4505,1.470368
0.451,1.467148
0.4515,1.465859
0.452,1.463927
0.4525,1.463605
0.453,1.461673
0.4535,1.453945
0.454,1.455233
0.4545,1.455555
0.455,1.456199
0.4555,1.461673
0.456,1.464893
0.4565,1.459741
0.457,1.465537
0.4575,1.462961
0.458,1.466503
0.4585,1.46908
0.459,1.465859
0.4595,1.465215
0.46,1.469724
0.4605,1.470046
0.461,1.462317
0.4615,1.465859
0.462,1.468436
0.4625,1.468436
0.463,1.47552
0.4635,1.471656
0.464,1.479706
0.4645,1.480994
0.465,1.479384
0.4655,1.478096
0.466,1.477774
0.4665,1.48035
0.467,1.475198
0.4675,1.47069
0.468,1.468758
0.4685,1.462317
0.469,1.457809
0.4695,1.458131
0.47,1.456521
0.4705,1.452013
0.471,1.454267
0.4715,1.456843
0.472,1.453301
0.4725,1.458131
0.473,1.464571
0.4735,1.466503
0.474,1.468436
0.4745,1.468114
0.475,1.467792
0.4755,1.471978
0.476,1.473266
0.4765,1.47391
0.477,1.477774
0.4775,1.474876
0.478,1.47069
0.4785,1.470368
0.479,1.47069
0.4795,1.472622
0.48,1.475198
0.4805,1.48035
0.481,1.479062
0.4815,1.480994
0.482,1.477774
0.4825,1.478418
0.483,1.47391
0.4835,1.473266
0.484,1.467792
0.4845,1.460385
0.485,1.456199
0.4855,1.457809
0.486,1.459097
0.4865,1.455877
0.487,1.451369
0.4875,1.449436
0.488,1.451047
0.4885,1.448792
0.489,1.453623
0.4895,1.452979
0.49,1.455233
0.4905,1.459097
0.491,1.458453
0.4915,1.461995
0.492,1.463927
0.4925,1.462961
0.493,1.465537
0.4935,1.469402
0.494,1.464249
0.4945,1.467792
0.495,1.467148
0.4955,1.469402
0.496,1.474876
0.4965,1.47391
0.497,1.47713
0.4975,1.474232
0.498,1.480028
0.4985,1.48035
0.499,1.473588
0.4995,1.474554
0.5,1.471978
0.5005,1.474232
0.501,1.469402
0.5015,1.466825
0.502,1.460707
0.5025,1.457165
0.503,1.456843
0.5035,1.455233
0.504,1.452657
0.5045,1.453301
0.505,1.456521
0.5055,1.461995
0.506,1.459097
0.5065,1.461995
0.507,1.464893
0.5075,1.459419
0.508,1.464893
0.5085,1.464893
0.509,1.468114
0.5095,1.465215
0.51,1.46747
0.5105,1.471978
0.511,1.469402
0.5115,1.467148
0.512,1.464893
0.5125,1.471334
0.513,1.473266
0.5135,1.474554
0.514,1.475198
0.5145,1.471978
0.515,1.471656
0.5155,1.473266
0.516,1.477774
0.5165,1.476486
0.517,1.469402
0.5175,1.4723
0.518,1.472944
0.5185,1.470046
0.519,1.462317
0.5195,1.461029
0.52,1.462961
0.5205,1.455233
0.521,1.455233
0.5215,1.459741
0.522,1.459097
0.5225,1.466825
0.523,1.47391
0.5235,1.463283
0.524,1.4723
0.5245,1.468436
0.525,1.467148
0.5255,1.47069
0.526,1.471656
0.5265,1.467792
0.527,1.471334
0.5275,1.472944
0.528,1.466181
0.5285,1.469724
0.529,1.47391
0.5295,1.474876
0.53,1.47713
0.5305,1.480028
0.531,1.477774
0.5315,1.47552
0.532,1.475198
0.5325,1.472622
0.533,1.475842
0.5335,1.472944
0.534,1.470046
0.5345,1.465537
0.535,1.462317
0.5355,1.458453
0.536,1.456199
0.5365,1.453623
0.537,1.448148
0.5375,1.447826
0.538,1.451691
0.5385,1.44847
0.539,1.456521
0.5395,1.458453
0.54,1.458453
0.5405,1.462639
0.541,1.459419
0.5415,1.459741
0.542,1.465537
0.5425,1.465859
0.543,1.463283
0.5435,1.467148
0.544,1.469402
0.5445,1.465215
0.545,1.466825
0.5455,1.466825
0.546,1.47391
0.5465,1.476486
0.547,1.473588
0.5475,1.476486
0.548,1.471012
0.5485,1.476486
0.549,1.471334
0.5495,1.464571
0.55,1.467148
0.5505,1.467148
0.551,1.466181
0.5515,1.462961
0.552,1.460385
0.5525,1.457165
0.553,1.455877
0.5535,1.456521
0.554,1.451047
0.5545,1.455877
0.555,1.456521
0.5555,1.461351
0.556,1.460385
0.5565,1.463927
0.557,1.470046
0.5575,1.468758
0.558,1.470046
0.5585,1.468436
0.559,1.468436
0.5595,1.467792
0.56,1.471334
0.5605,1.466503
0.561,1.469402
0.5615,1.461029
0.562,1.466181
0.5625,1.47069
0.563,1.466825
0.5635,1.471012
0.564,1.474876
0.5645,1.478418
0.565,1.477452
0.5655,1.480028
0.566,1.476808
0.5665,1.477452
0.567,1.471012
0.5675,1.47069
0.568,1.468436
0.5685,1.464249
0.569,1.457165
0.5695,1.455877
0.57,1.457809
0.5705,1.452013
0.571,1.452013
0.5715,1.451369
0.572,1.456521
0.5725,1.457487
0.573,1.461673
0.5735,1.462639
0.574,1.465537
0.5745,1.464893
0.575,1.465537
0.5755,1.463927
0.576,1.462317
0.5765,1.467148
0.577,1.469402
0.5775,1.471334
0.578,1.466181
0.5785,1.470046
0.579,1.471012
0.5795,1.476808
0.58,1.47713
0.5805,1.477774
0.581,1.482282
0.5815,1.47874
0.582,1.478096
0.5825,1.47874
0.583,1.482926
0.5835,1.476486
0.584,1.476486
0.5845,1.466503
0.585,1.464249
0.5855,1.465537
0.586,1.462961
0.5865,1.461673
0.587,1.459097
0.5875,1.453301
0.588,1.457165
0.5885,1.457487
0.589,1.457165
0.5895,1.462639
0.59,1.460707
0.5905,1.471656
0.591,1.474232
0.5915,1.473588
0.592,1.47391
0.5925,1.467792
0.593,1.474554
0.5935,1.474876
0.594,1.476808
0.5945,1.474232
0.595,1.476486
0.5955,1.47552
0.596,1.479706
0.5965,1.482926
0.597,1.485825
0.5975,1.484214
0.598,1.483892
0.5985,1.485825
0.599,1.482604
0.5995,1.484537
0.6,1.478418
0.6005,1.478096
0.601,1.471978
0.6015,1.471334
0.602,1.463605
0.6025,1.466503
0.603,1.459419
0.6035,1.458775
0.604,1.458131
0.6045,1.456199
0.605,1.456199
0.6055,1.464249
0.606,1.466503
0.6065,1.471012
0.607,1.470368
0.6075,1.473588
0.608,1.47069
0.6085,1.474554
0.609,1.474232
0.6095,1.471334
0.61,1.473588
0.6105,1.471012
0.611,1.471656
0.6115,1.467792
0.612,1.472944
0.6125,1.47713
0.613,1.47552
0.6135,1.483248
0.614,1.481316
0.6145,1.48357
0.615,1.48035
0.6155,1.484214
0.616,1.484859
0.6165,1.474232
0.617,1.477452
0.6175,1.472622
0.618,1.463927
0.6185,1.468758
0.619,1.463927
0.6195,1.459097
0.62,1.458453
0.6205,1.454911
0.621,1.455233
0.6215,1.453301
0.622,1.459097
0.6225,1.462961
0.623,1.461995
0.6235,1.467148
0.624,1.469402
0.6245,1.470368
0.625,1.474554
0.6255,1.471012
0.626,1.473266
0.6265,1.473588
0.627,1.473266
0.6275,1.474554
0.628,1.470046
0.6285,1.47069
0.629,1.4723
0.6295,1.471656
0.63,1.474554
0.6305,1.476808
0.631,1.479706
0.6315,1.478096
0.632,1.482926
0.6325,1.47552
0.633,1.47391
0.6335,1.475842
0.634,1.472944
0.6345,1.466181
0.635,1.465215
0.6355,1.459419
0.636,1.458131
0.6365,1.458775
0.637,1.456199
0.6375,1.453301
0.638,1.453945
0.6385,1.455555
0.639,1.461351
0.6395,1.462317
0.64,1.459741
0.6405,1.465215
0.641,1.464893
0.6415,1.466503
0.642,1.462961
0.6425,1.466181
0.643,1.464893
0.6435,1.463605
0.644,1.466825
0.6445,1.468436
0.645,1.464893
0.6455,1.465537
0.646,1.47069
0.6465,1.469402
0.647,1.47069
0.6475,1.468758
0.648,1.471656
0.6485,1.471656
0.649,1.471978
0.6495,1.472944
0.65,1.47391
0.6505,1.469724
0.651,1.461995
0.6515,1.463605
0.652,1.464249
0.6525,1.459097
0.653,1.455555
0.6535,1.454911
0.654,1.447504
0.6545,1.448148
0.655,1.456521
0.6555,1.459097
0.656,1.454911
0.6565,1.462639
0.657,1.465859
0.6575,1.461995
0.658,1.467148
0.6585,1.470368
0.659,1.469724
0.6595,1.469724
0.66,1.474876
0.6605,1.477774
0.661,1.474232
0.6615,1.475198
0.662,1.476808
0.6625,1.476164
0.663,1.47552
0.6635,1.47713
0.664,1.479384
0.6645,1.476808
0.665,1.47552
0.6655,1.47552
0.666,1.477774
0.6665,1.473588
0.667,1.471978
0.6675,1.471012
0.668,1.467148
0.6685,1.462639
0.669,1.460385
0.6695,1.459741
0.67,1.458775
0.6705,1.457809
0.671,1.458131
0.6715,1.459419
0.672,1.461351
0.6725,1.466181
0.673,1.468114
0.6735,1.46747
0.674,1.466181
0.6745,1.466503
0.675,1.471978
0.6755,1.473588
0.676,1.47391
0.6765,1.47552
0.677,1.472622
0.6775,1.473588
0.678,1.472944
0.6785,1.479062
0.679,1.478096
0.6795,1.48035
0.68,1.478096
0.6805,1.480672
0.681,1.481316
0.6815,1.485181
0.682,1.482604
0.6825,1.482926
0.683,1.477774
0.6835,1.478096
0.684,1.478418
0.6845,1.472944
0.685,1.468114
0.6855,1.46908
0.686,1.462317
0.6865,1.461029
0.687,1.459419
0.6875,1.461673
0.688,1.458131
0.6885,1.462317
0.689,1.465859
0.6895,1.464571
0.69,1.461029
0.6905,1.467148
0.691,1.470368
0.6915,1.466825
0.692,1.471334
0.6925,1.471012
0.693,1.474232
0.6935,1.477452
0.694,1.474554
0.6945,1.47552
0.695,1.475198
0.6955,1.477774
0.696,1.482604
0.6965,1.485825
0.697,1.486147
0.6975,1.481316
0.698,1.486147
0.6985,1.486469
0.699,1.486791
0.6995,1.481316
0.7,1.479706
0.7005,1.47713
0.701,1.47552
0.7015,1.472622
0.702,1.470046
0.7025,1.465215
0.703,1.461995
0.7035,1.456843
0.704,1.458453
0.7045,1.458131
0.705,1.463927
0.7055,1.465215
0.706,1.4723
0.7065,1.468436
0.707,1.470046
0.7075,1.474876
0.708,1.473588
0.7085,1.469724
0.709,1.47069
0.7095,1.4723
0.71,1.472944
0.7105,1.467792
0.711,1.475198
0.7115,1.470046
0.712,1.47069
0.7125,1.47391
0.713,1.475842
0.7135,1.475198
0.714,1.474554
0.7145,1.478096
0.715,1.476164
0.7155,1.480028
0.716,1.473588
0.7165,1.477452
0.717,1.472944
0.7175,1.469724
0.718,1.466825
0.7185,1.465537
0.719,1.461995
0.7195,1.458453
0.72,1.455233
0.7205,1.452335
0.721,1.459419
0.7215,1.452335
0.722,1.462317
0.7225,1.465215
0.723,1.464571
0.7235,1.46747
0.724,1.464571
0.7245,1.465537
0.725,1.468114
0.7255,1.465537
0.726,1.470046
0.7265,1.471978
0.727,1.470368
0.7275,1.472622
0.728,1.46747
0.7285,1.47069
0.729,1.474876
0.7295,1.480028
0.73,1.481638
0.7305,1.482926
0.731,1.486147
0.7315,1.484537
0.732,1.482282
0.7325,1.483248
0.733,1.479384
0.7335,1.480994
0.734,1.471334
0.7345,1.471334
